transaction_id,transaction_amount,login_attempts,device_risk_score,transfer_frequency,anomaly_score,account_age_days,transaction_time_hour,failed_transactions_last_30d,avg_monthly_balance,daily_transaction_count,geo_distance_km,session_duration_minutes,transaction_velocity_score,payment_channel,authentication_type,card_present_flag,international_transaction_flag,suspicious_ip_flag,fraud_flag
1005433,8492.11,7,85.5,27,0.35,1267,8,24,313564.41,44,4276,12,26.4,Mobile App,OTP,0,1,1,FALSE
1005434,20362.17,9,21.9,23,0.7,47,13,1,364159,117,6256,47,29.5,Web Banking,Password Only,0,0,1,FALSE
1005435,10216.28,10,67.7,17,0.23,2776,14,12,124792.82,94,14419,73,90,Web Banking,OTP,0,0,1,FALSE
1005436,16320.27,2,7.1,13,0.3,3729,12,25,363133.31,3,3548,90,27.7,Mobile App,Biometric,0,1,0,FALSE
1005437,4896.39,9,99.8,31,0.9,4813,15,7,423767.17,64,6110,52,56.1,Mobile App,Two-Factor Authentication,0,0,1,TRUE
1005438,10611.37,4,5.5,78,0.08,3486,4,21,440057.25,92,7772,112,0,Web Banking,OTP,0,0,0,FALSE
1005439,797.83,9,15.5,78,0.49,2937,22,22,166959.01,14,5881,89,77.5,ATM,OTP,1,0,0,FALSE
1005440,324.06,8,13.7,32,0.3,1241,4,11,9642.95,55,14880,29,35,Web Banking,OTP,1,1,0,FALSE
1005441,2392.95,9,28,9,0.77,4872,18,3,317177.23,7,8856,31,48.9,Mobile App,OTP,0,0,0,TRUE
1005442,17536.75,5,85.2,67,0.53,2706,15,19,456199.54,88,875,76,31.3,Mobile App,OTP,0,0,1,TRUE
1005443,19795.41,3,100,30,0.48,1150,4,16,330740.59,65,9055,86,76.2,ATM,Biometric,1,1,1,FALSE
1005444,24125.76,7,63.8,49,0.23,2628,12,11,360313.25,73,63,64,82.3,POS Terminal,Two-Factor Authentication,0,0,1,FALSE
1005445,24316.44,2,0,8,0.24,4004,9,6,119393.17,81,2051,24,42.8,Mobile App,Two-Factor Authentication,1,1,1,FALSE
1005446,12849.41,4,86.7,29,0.01,3002,20,1,158402.11,98,2616,9,15,Web Banking,OTP,0,0,1,FALSE
1005447,23124.31,11,82.4,79,0.18,2271,11,17,154957.56,82,11940,43,5.8,Mobile App,OTP,1,1,0,FALSE
1005448,11261.76,7,93,4,0.33,846,14,19,484505.47,4,764,52,24.5,Web Banking,Password Only,1,1,0,FALSE
1005449,14512.47,9,38.5,3,0.01,3579,14,16,313843.63,52,8049,90,18.2,ATM,OTP,1,1,1,FALSE
1005450,22935.87,8,22.2,13,0.51,360,9,18,392248.84,91,10120,25,79.5,Mobile App,Password Only,1,0,0,FALSE
1005451,17129.17,3,65.7,68,0.16,463,6,9,384673.56,29,9899,87,49,Web Banking,OTP,0,0,0,FALSE
1005452,13361.76,1,40.5,21,0.41,4347,2,1,378961.37,114,900,16,40.1,Mobile App,Biometric,0,0,0,FALSE
1005453,1167.2,4,43.1,11,0.05,2201,9,23,45183.76,120,6859,35,78.8,Mobile App,OTP,0,0,1,FALSE
1005454,15045.33,4,95.7,71,0.4,4333,9,14,282481.85,20,8210,11,55.7,Web Banking,Two-Factor Authentication,1,1,0,FALSE
1005455,1749.04,11,74.4,63,0.74,4874,19,23,374111.36,8,2804,22,89.1,Mobile App,OTP,0,1,1,TRUE
1005456,2235.87,1,67.8,72,0.67,432,19,3,134928.93,64,5233,35,58.4,Web Banking,OTP,0,0,1,FALSE
1005457,12128.6,10,30.8,73,0.35,4704,22,21,325317.62,35,910,28,64.2,Mobile App,OTP,1,1,0,FALSE
1005458,14295.94,7,83.4,75,0.1,4171,8,9,415904.79,78,7903,72,89.7,Web Banking,OTP,1,1,0,FALSE
1005459,10735.72,5,67.1,23,0.64,4422,13,1,112218.61,44,4002,93,66.8,Mobile App,Two-Factor Authentication,1,0,0,TRUE
1005460,15909.23,4,89,50,0.32,623,2,9,245879.17,39,4065,111,23,Web Banking,OTP,0,0,1,FALSE
1005461,7442.97,7,0,27,0.07,3484,23,8,82868.52,3,45,47,15.5,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1005462,12134.08,2,99.8,35,0.23,3601,6,24,431596.37,40,9788,88,15.6,POS Terminal,OTP,1,0,0,FALSE
1005463,9906.02,1,33,37,0.47,2276,19,6,227535.77,115,5337,21,60.3,POS Terminal,OTP,0,1,1,FALSE
1005464,22728.68,7,42,16,0.79,4932,10,11,163495.75,87,3201,5,8.9,Mobile App,Password Only,1,0,1,TRUE
1005465,19343.6,9,19.9,59,0.98,286,20,21,277784.15,97,2075,9,65.2,Mobile App,Two-Factor Authentication,0,1,0,TRUE
1005466,21985.86,8,7.7,0,0.42,120,3,23,407004.59,22,6436,104,50,Web Banking,Password Only,1,0,0,FALSE
1005467,7528.72,5,89,69,0.28,3986,9,24,286794.43,68,3467,14,37.8,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1005468,2427.76,1,2.6,32,0.1,4713,21,10,485238.73,6,10215,2,91.3,Mobile App,OTP,0,1,0,FALSE
1005469,24911.4,4,15,24,0.4,4854,2,13,179046.48,8,13312,22,1.9,Mobile App,OTP,1,1,1,FALSE
1005470,66.38,3,27.1,25,0.28,3246,15,17,37702.85,119,14390,44,74.1,Web Banking,Biometric,1,1,1,FALSE
1005471,10605.78,7,42.7,14,0.01,1681,6,25,82714.8,108,11212,100,82.1,POS Terminal,Password Only,1,1,0,FALSE
1005472,18941.72,10,29.7,80,0.42,3529,21,0,214439.63,20,3730,39,61.3,POS Terminal,Password Only,0,0,0,FALSE
1005473,15520.91,1,69.2,54,0.28,2750,18,15,476148.98,10,4539,117,94.1,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1005474,9982.61,12,88.6,46,0.5,2996,4,13,327802.72,8,4826,7,47.9,Mobile App,OTP,0,1,1,FALSE
1005475,12871.29,1,77.4,65,0.01,4116,15,5,268596.61,27,14547,80,49.4,Mobile App,OTP,1,0,0,FALSE
1005476,23066.24,12,30.8,69,0.01,4020,10,2,355799.98,87,2108,7,80.7,Mobile App,Password Only,0,0,0,FALSE
1005477,12493.26,9,70.1,48,0.33,2462,23,4,60314.93,46,8499,37,29,Web Banking,Password Only,0,0,1,FALSE
1005478,19097.54,2,100,12,0.33,2110,0,2,252762.25,15,5297,90,92.6,Web Banking,OTP,0,0,0,FALSE
1005479,22655.33,2,58,64,0.14,854,19,10,121695.12,19,3856,13,7.2,Web Banking,OTP,1,0,1,FALSE
1005480,16811.9,5,21.4,69,0.1,1263,11,7,315304.27,107,5037,78,100,Mobile App,Two-Factor Authentication,0,1,1,FALSE
1005481,3783.18,9,12.5,75,0.54,1033,17,20,221064.47,37,9452,30,67.2,Mobile App,OTP,1,0,0,TRUE
1005482,12473.59,11,58.4,80,0.78,1469,12,9,185752.46,60,14753,117,89.2,POS Terminal,Two-Factor Authentication,0,0,1,FALSE
1005483,11561.51,7,24.5,41,0.22,1515,1,24,42041.85,75,12682,113,44.9,Mobile App,Password Only,0,1,0,FALSE
1005484,16720.14,3,84.5,37,0.41,1831,19,19,309926.11,113,1566,24,43.1,Mobile App,Password Only,0,0,1,FALSE
1005485,3296,8,10.1,28,0.67,47,20,7,12076.31,31,11309,93,0,Web Banking,Password Only,1,0,1,TRUE
1005486,15773.26,9,15.1,19,0.16,1964,14,22,298182.92,24,308,55,56.2,Web Banking,Two-Factor Authentication,1,0,0,FALSE
1005487,3671.11,9,32.1,14,0.01,4055,16,16,381559.77,111,14520,32,98,POS Terminal,Biometric,1,0,0,FALSE
1005488,24836.43,8,70.9,61,0.25,3941,15,7,21597.3,18,7490,28,10.6,Mobile App,Password Only,0,0,1,FALSE
1005489,13805.28,7,70.2,79,0.7,3769,12,7,488366.29,1,14061,88,19.8,Web Banking,Password Only,1,0,0,TRUE
1005490,111.44,4,26,59,0.73,4060,18,16,485243.1,50,10336,37,97,Mobile App,Biometric,1,0,1,TRUE
1005491,2640.49,4,85.4,22,0.23,188,8,18,366816.69,55,13218,39,77.3,POS Terminal,Two-Factor Authentication,1,1,1,FALSE
1005492,23941.31,1,65.1,16,0.21,3328,17,4,234539.16,100,14689,66,72.2,Web Banking,Biometric,1,0,1,FALSE
1005493,8051.78,4,42.7,46,0.26,1796,18,13,174392.04,18,13523,15,54,ATM,OTP,1,1,0,FALSE
1005494,11876.26,11,63.5,21,0.33,2931,17,21,173149.06,75,7799,114,36.5,Mobile App,OTP,0,1,1,FALSE
1005495,18511.74,10,39.3,16,0.43,3196,20,5,153421.13,71,8771,28,17.4,Web Banking,Biometric,0,1,0,FALSE
1005496,18765.39,6,52,60,0.05,3435,5,8,256009.49,42,11190,53,7,Mobile App,OTP,0,0,1,FALSE
1005497,3599.91,1,47.6,52,0.37,2341,14,25,38596.93,96,1602,34,63.7,Mobile App,OTP,1,1,0,FALSE
1005498,7455.87,6,47.7,60,0.01,1785,2,8,196043.17,96,5597,25,84.9,Mobile App,OTP,1,0,0,FALSE
1005499,12368.8,12,36.6,30,0.01,2121,12,2,380875.92,81,8623,52,31,Web Banking,OTP,1,0,0,FALSE
1005500,8627,5,67.9,47,0.41,1750,13,5,254649.35,41,8754,102,80.6,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1005501,20521.61,11,64.5,13,0.37,1613,6,9,173111.09,72,5648,100,36,ATM,Two-Factor Authentication,1,1,1,FALSE
1005502,5156.17,2,65,24,0.27,1374,18,20,419970.5,77,4252,108,70.3,Web Banking,OTP,0,1,0,FALSE
1005503,21898.14,9,57.5,12,0.03,3867,12,13,397886.22,116,6363,101,84.4,Mobile App,Password Only,0,0,1,FALSE
1005504,9426.88,10,58.7,5,0.15,2238,14,24,382514.61,48,13991,29,63.8,Web Banking,Biometric,0,1,0,FALSE
1005505,11756.77,7,98,80,0.23,1990,19,8,417132.29,73,6195,66,0,Mobile App,OTP,1,0,1,FALSE
1005506,7256.41,7,14.3,16,0.01,3317,17,11,400117.19,52,4501,23,8.7,Mobile App,Password Only,1,0,0,FALSE
1005507,15598.16,9,31.8,56,0.16,4770,13,0,107855.79,104,8866,57,76.1,Web Banking,OTP,1,1,0,FALSE
1005508,16430.85,11,34.1,13,0.88,4471,7,13,464869.75,110,11606,69,70,ATM,OTP,1,0,0,TRUE
1005509,10006.98,11,78.4,41,0.4,2478,3,14,278127.87,32,10293,13,52.4,Mobile App,Password Only,1,0,0,FALSE
1005510,19827,2,0,38,0.52,4355,12,12,159581.17,87,2995,16,68.6,ATM,OTP,0,0,1,FALSE
1005511,21930.29,8,35,38,0.2,4785,23,23,10429.8,115,1229,50,37.7,Web Banking,Password Only,1,0,1,FALSE
1005512,7204.89,4,49.2,8,0.42,112,14,20,332301.47,48,8087,51,43.2,Mobile App,Two-Factor Authentication,0,1,1,FALSE
1005513,4979.5,4,84.9,23,0.01,754,1,18,268630.55,107,5672,86,77.8,Web Banking,Two-Factor Authentication,1,1,0,FALSE
1005514,13825.32,12,100,30,0.49,567,0,15,356624.22,28,4433,75,18.2,Web Banking,Biometric,1,1,0,FALSE
1005515,19293.81,4,72.1,5,0.58,1607,5,12,453053.87,18,11782,5,15.3,Mobile App,OTP,0,0,1,FALSE
1005516,12841.08,5,42.6,3,0.34,4487,3,11,19810.74,84,14765,105,76.5,POS Terminal,OTP,0,0,1,FALSE
1005517,9632.97,1,45.9,5,0.46,1991,21,15,179042.07,38,13298,59,87,Web Banking,Biometric,1,1,0,FALSE
1005518,14061.98,4,47.5,46,0.8,4630,8,20,18133.77,26,14851,51,35.5,Mobile App,Two-Factor Authentication,0,1,0,FALSE
1005519,11948.43,12,66.3,31,0.12,1974,8,19,473813.98,2,13977,56,56.7,POS Terminal,Password Only,1,0,0,FALSE
1005520,10409.14,3,27.1,61,0.39,1977,15,9,109377.27,54,7194,90,56.8,Mobile App,OTP,0,0,0,FALSE
1005521,24788.37,4,58.4,16,0.76,4622,12,22,336811.58,23,7737,119,50.8,POS Terminal,OTP,0,1,1,TRUE
1005522,21711.74,1,46.4,28,0.84,2722,18,7,232545.3,23,13583,112,49.1,Mobile App,OTP,0,1,0,TRUE
1005523,13336.2,11,10.6,58,0.23,799,22,2,229523.86,35,3630,39,11.5,Web Banking,OTP,1,0,0,FALSE
1005524,19862.72,4,16.2,60,0.69,3773,3,19,233444.66,17,2404,14,65.7,Mobile App,Two-Factor Authentication,1,1,1,TRUE
1005525,5049.34,4,0.5,77,0.25,534,7,24,33380.5,74,10778,17,45.9,Web Banking,OTP,1,0,1,FALSE
1005526,4788.14,5,89.7,46,0.81,4379,2,7,310976.79,11,14187,73,43.2,Mobile App,OTP,1,1,0,TRUE
1005527,17800.45,9,62.9,2,0.25,4827,8,8,97941.61,39,6203,88,43.7,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1005528,20527.72,6,51.8,53,0.13,3798,13,0,291216.28,102,5261,56,50.6,Mobile App,OTP,0,1,1,FALSE
1005529,21870.18,10,88.9,18,0.28,2020,15,14,4047.01,52,1143,24,79.3,ATM,Two-Factor Authentication,1,0,0,FALSE
1005530,17380.22,6,42,63,0.89,3836,23,9,489273.14,55,5172,38,10.8,Mobile App,Password Only,1,1,0,TRUE
1005531,19872.19,9,92.2,46,0.27,153,18,18,7371,63,3143,83,79,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1005532,11971.67,1,87.4,8,0.32,1450,22,6,192459.14,24,8449,98,64.1,ATM,OTP,0,1,1,FALSE
1005533,8942.76,3,61.1,37,0.3,4876,10,7,154482.62,90,10926,80,92,POS Terminal,Two-Factor Authentication,0,1,0,FALSE
1005534,3266.87,5,97.9,10,0.42,1451,19,8,221280.61,41,13255,45,65.9,Mobile App,Password Only,1,0,1,FALSE
1005535,3324.1,2,23.6,65,0.45,1196,7,12,96801.4,64,4241,95,41.7,POS Terminal,OTP,0,1,1,FALSE
1005536,7090.72,3,28.6,17,0.09,4582,21,21,135565.84,113,9172,86,30.4,Mobile App,OTP,1,1,0,FALSE
1005537,3051.25,4,37.9,39,0.44,3922,20,10,278460.37,117,4155,28,55.8,Web Banking,OTP,0,1,1,FALSE
1005538,11932.44,7,45.7,7,0.07,2988,6,8,69303.79,114,6907,5,63.6,Web Banking,OTP,0,0,1,FALSE
1005539,15604.62,6,90.2,45,0.39,4281,12,22,268498.22,13,14154,15,29.9,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1005540,4341.45,2,0,40,0.39,1460,15,23,129976.42,75,9241,24,37,Mobile App,OTP,1,1,0,FALSE
1005541,21930.31,4,75.2,24,0.01,194,15,13,163551.24,64,14770,13,14.6,Web Banking,Biometric,1,0,0,FALSE
1005542,3225.04,2,74.4,55,0.3,2890,9,14,28489.84,69,9092,119,36.7,Mobile App,Password Only,0,0,0,FALSE
1005543,1338.03,11,21,30,0.2,1260,4,25,154461.47,41,4276,82,79.6,POS Terminal,Two-Factor Authentication,0,0,0,FALSE
1005544,18076.19,12,47.2,41,0.14,4982,13,19,115455.06,23,5308,34,8.1,Mobile App,OTP,1,0,1,FALSE
1005545,3816.36,2,71.7,12,0.52,4222,10,11,323087.7,85,8964,112,48.7,POS Terminal,Two-Factor Authentication,1,1,1,FALSE
1005546,18579.06,1,90.4,54,0.16,1236,11,15,132618.68,84,13884,22,95.2,Mobile App,OTP,0,0,1,FALSE
1005547,10394.52,6,44.9,75,0.13,4923,11,5,64803.51,84,974,59,94.8,POS Terminal,OTP,1,1,0,FALSE
1005548,13912.84,5,10.1,80,0.29,1427,7,19,70280.79,2,3668,39,50.8,Web Banking,OTP,0,1,0,FALSE
1005549,408.02,1,19,48,0.4,354,16,23,437547.3,95,7434,36,78.3,ATM,Biometric,1,1,1,FALSE
1005550,7003.68,9,32.8,42,0.25,2554,19,22,308583.85,6,6629,71,52.5,Mobile App,Biometric,1,1,1,FALSE
1005551,3498.9,3,99.4,62,0.68,1825,2,16,2912.08,50,4794,88,8.8,Web Banking,Two-Factor Authentication,1,0,1,TRUE
1005552,9095.54,2,68.8,35,0.49,1691,0,13,459022.68,62,9468,90,36.6,Mobile App,Password Only,0,0,0,FALSE
1005553,3676.78,4,93.5,38,0.38,2423,16,0,355717.24,70,5987,10,33.4,Mobile App,OTP,0,0,0,FALSE
1005554,11797.13,10,84,12,0.01,3298,11,22,291584.42,46,5452,19,5.2,Web Banking,Two-Factor Authentication,1,1,1,FALSE
1005555,23696.55,3,50.1,64,0.18,3628,6,19,352397.45,3,13403,84,50.8,Web Banking,Password Only,1,1,1,FALSE
1005556,15545.03,11,22.5,24,0.18,631,21,22,127390.14,23,11913,70,76,Mobile App,Password Only,0,0,0,FALSE
1005557,8881.54,9,92.7,58,0.37,1729,3,3,441146.51,48,4535,87,0,Web Banking,Biometric,0,1,0,FALSE
1005558,3469.35,4,80.7,71,0.01,4473,9,13,251821.09,26,7417,22,25.7,Web Banking,OTP,0,0,0,FALSE
1005559,24218.79,4,79,21,0.89,2125,7,17,457179.69,33,1727,92,79.5,Mobile App,Biometric,1,1,0,TRUE
1005560,21439.57,5,87.2,30,0.69,534,23,4,206586.83,24,10140,55,87,Web Banking,OTP,0,0,0,FALSE
1005561,19775.27,10,36.7,80,0.38,3486,10,2,294419.38,15,495,6,41.4,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1005562,6978.89,12,42.5,22,0.31,3892,21,21,474929.98,63,13725,3,21.3,Mobile App,Two-Factor Authentication,1,1,1,FALSE
1005563,11789.92,11,9.2,71,0.49,1809,22,2,185529.06,15,5571,53,90.7,Web Banking,Biometric,0,1,1,FALSE
1005564,4755.97,12,22.7,76,0.7,2633,20,18,385930.76,114,14169,69,97.1,Web Banking,OTP,1,1,1,FALSE
1005565,19915.31,9,82,50,0.44,3505,9,3,405865.03,34,8343,74,33.1,ATM,OTP,0,1,1,FALSE
1005566,10700.18,2,92.8,29,0.45,2582,4,17,401582.52,80,6688,89,100,Mobile App,Two-Factor Authentication,1,1,0,FALSE
1005567,10264.6,10,94,73,0.79,2229,11,17,183.12,107,10683,14,57.9,ATM,OTP,1,0,1,TRUE
1005568,974.37,7,10.9,80,0.3,3431,9,9,442420.86,88,4139,94,84.4,Mobile App,Two-Factor Authentication,0,0,1,FALSE
1005569,1736.03,3,53.3,50,0.25,1356,0,23,120685.15,77,14867,17,75.5,Mobile App,OTP,1,1,0,FALSE
1005570,8261.81,9,78.5,1,0.19,402,10,10,288582.18,10,7392,32,42.9,Mobile App,Password Only,1,0,1,FALSE
1005571,11225.42,5,38.1,32,0.13,4911,11,4,379586.87,8,11926,107,77.2,ATM,OTP,0,1,1,FALSE
1005572,16296.19,1,86.1,63,0.16,4095,9,17,141714.35,24,9674,107,52.5,Web Banking,Password Only,0,0,1,FALSE
1005573,13479.04,11,19.1,73,0.04,1295,18,25,354873.23,91,3170,72,30,Mobile App,Two-Factor Authentication,1,0,0,FALSE
1005574,20081.6,5,73.9,11,0.27,2132,17,14,282635.95,7,14353,99,76.3,Mobile App,Biometric,1,1,0,FALSE
1005575,9021.77,8,84.9,15,0.93,930,20,18,194018.13,52,5960,35,50.1,Mobile App,Password Only,1,0,0,TRUE
1005576,647.33,5,20.7,72,0.01,2390,1,22,338146.17,96,12854,94,70.4,Mobile App,Biometric,0,0,0,FALSE
1005577,8544.87,7,74.5,70,0.23,1837,14,25,413449.88,8,14670,98,59,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1005578,14184.33,1,100,23,0.27,4677,5,13,73965.47,103,6566,67,82.5,Web Banking,Biometric,1,1,0,FALSE
1005579,3086.02,12,0,15,0.31,1264,21,18,302389.76,60,10902,87,18.4,POS Terminal,OTP,0,1,1,FALSE
1005580,14377.35,11,7.4,28,0.19,551,14,13,460428.85,101,5183,17,12.1,POS Terminal,OTP,0,1,0,FALSE
1005581,15166.22,8,49.2,27,0.83,855,1,9,117730.69,72,1631,1,84.9,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1005582,4260.56,8,89.2,36,0.52,4240,19,7,248935.87,2,10711,32,11.8,Mobile App,OTP,1,0,0,FALSE
1005583,1868.12,8,64.4,7,0.75,3231,22,1,152153.37,79,4064,45,35.5,Mobile App,Two-Factor Authentication,0,1,1,TRUE
1005584,11002.05,3,16.6,65,0.06,1960,19,9,363468.31,59,1354,58,62.7,Web Banking,Two-Factor Authentication,1,1,1,FALSE
1005585,17623.7,1,33.6,78,0.32,1726,6,20,137176.67,59,4978,27,79.4,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1005586,19350.31,11,17.9,23,0.17,879,17,10,466256.47,90,2864,11,44.2,Web Banking,Two-Factor Authentication,1,1,0,FALSE
1005587,16880.09,12,15.3,1,0.1,410,11,13,222201.75,98,2031,50,99,POS Terminal,Biometric,1,1,0,FALSE
1005588,17770.79,1,62.1,12,0.04,22,10,16,64571.42,8,6724,107,7.9,POS Terminal,Password Only,0,1,0,FALSE
1005589,16827.85,9,25.4,77,0.36,1352,16,12,261977.6,20,3959,32,84.3,Mobile App,OTP,1,1,1,FALSE
1005590,2823.13,3,50.9,50,0.16,260,6,7,383542.68,66,632,84,26.1,Mobile App,Password Only,0,0,1,FALSE
1005591,17728.38,3,37.8,58,0.45,4389,10,3,179719.95,100,787,76,23.2,ATM,OTP,1,0,1,FALSE
1005592,22967.29,4,0,23,0.83,1756,19,17,81087.69,22,5762,9,38.2,ATM,Password Only,1,1,1,TRUE
1005593,3045.67,7,91.8,43,0.46,4304,23,7,288672.13,84,3933,111,23.2,Mobile App,OTP,1,0,0,FALSE
1005594,20991.58,12,39.7,78,0.53,1293,5,7,454322.8,4,7857,62,74.5,Web Banking,Password Only,0,1,0,FALSE
1005595,13020.19,5,20,25,0.13,1630,8,14,407084.65,23,3330,15,35.2,Web Banking,OTP,0,0,0,FALSE
1005596,15262.59,6,92.5,53,0.37,3205,13,20,304892.73,75,6788,93,78.4,Mobile App,Two-Factor Authentication,0,0,1,FALSE
1005597,12369.83,1,57.2,79,0.39,917,17,10,362990.05,46,8688,7,77.7,Mobile App,Biometric,0,1,1,FALSE
1005598,24272.76,7,31.4,48,0.19,4447,6,15,271058.54,60,4188,99,75.8,POS Terminal,Two-Factor Authentication,1,0,0,FALSE
1005599,9679.47,6,85.8,19,0.14,382,12,4,431762.89,92,9607,30,50.5,Web Banking,OTP,1,1,1,FALSE
1005600,24784.08,11,100,38,0.57,112,6,15,148849.35,36,14038,62,4.5,Mobile App,OTP,1,0,1,FALSE
1005601,12792.5,10,70.7,80,0.32,1592,12,5,104274.53,76,3396,37,71.2,Web Banking,OTP,1,0,0,FALSE
1005602,15374.93,8,36.4,28,0.39,3539,23,13,261578.45,109,7732,75,1.6,Web Banking,OTP,0,1,0,FALSE
1005603,2306.41,2,76.5,51,0.13,1735,6,17,405111.3,34,11465,96,71.2,POS Terminal,OTP,0,1,0,FALSE
1005604,13901.67,2,93.3,24,0.46,4251,19,22,443112.96,46,1522,109,51.4,Mobile App,Password Only,0,1,1,TRUE
1005605,13647.34,5,9.9,66,0.06,725,14,0,349003.75,74,13473,65,6.4,POS Terminal,OTP,1,1,1,FALSE
1005606,4018.97,4,45.2,43,0.18,4260,19,14,282331.75,66,1043,70,45.5,Mobile App,Biometric,0,1,0,FALSE
1005607,20410.56,7,91.7,56,0.26,4406,5,13,182075.2,62,9483,73,5.8,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1005608,3328.1,10,66.2,65,0.09,4797,12,15,238836.54,18,3855,22,77,Web Banking,OTP,1,1,0,FALSE
1005609,9570.93,2,8.2,59,0.77,1922,1,24,208483.5,84,626,109,42.3,Mobile App,OTP,1,0,0,TRUE
1005610,6965.34,5,98.9,42,0.28,2717,6,24,478528.58,12,3012,38,18.7,Mobile App,OTP,1,1,1,FALSE
1005611,13080.33,12,32.7,64,0.01,4194,3,2,142307.25,50,4183,110,31.6,POS Terminal,Password Only,0,0,1,FALSE
1005612,4698.41,8,4.7,39,0.08,700,14,16,202885.84,107,14781,48,63.7,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1005613,4016.09,4,2.8,37,0.82,1624,2,25,268657.89,22,11347,78,54.3,Web Banking,Two-Factor Authentication,1,1,0,TRUE
1005614,23258.39,9,51.8,21,0.69,503,19,18,289986.01,24,9021,44,81.5,Mobile App,Password Only,0,0,1,FALSE
1005615,8951.56,12,43.5,33,0.39,1951,14,5,9614.05,13,4996,63,21.8,Mobile App,Password Only,1,1,1,FALSE
1005616,5795.36,2,10.9,4,0.21,2080,10,3,138272.9,5,8296,85,63.2,Mobile App,OTP,0,1,0,FALSE
1005617,23638.03,7,49.8,78,0.1,901,11,25,396644.8,46,13721,91,33,POS Terminal,OTP,1,1,0,FALSE
1005618,3189.63,10,43.7,62,0.1,4897,19,13,98175.24,16,13370,118,42,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1005619,9004.21,12,62.4,40,0.21,212,9,5,202252.93,52,773,104,47.6,POS Terminal,Biometric,0,0,1,FALSE
1005620,9978.39,11,10.2,14,0.4,292,4,5,326822.95,8,4913,105,84.4,Mobile App,OTP,0,1,1,FALSE
1005621,24139.67,3,44.3,40,0.45,4196,21,11,475768.4,99,7725,13,92.3,Web Banking,Password Only,1,0,1,FALSE
1005622,6297.59,12,35.2,59,0.19,2169,0,20,39464.56,88,1682,88,75.9,Mobile App,Two-Factor Authentication,1,0,0,FALSE
1005623,23446.14,9,100,67,0.07,4111,15,1,239237.31,61,11995,85,15.1,Web Banking,OTP,1,0,0,FALSE
1005624,10881.86,2,19.3,28,0.03,19,1,22,254178.86,72,4928,53,79.1,Mobile App,Biometric,1,1,0,FALSE
1005625,8898.79,9,69.8,50,0.13,2265,0,15,369773.95,93,2474,39,93.9,Mobile App,OTP,1,1,0,FALSE
1005626,7923.75,11,40.3,67,0.19,2897,17,25,230353.24,45,775,7,22,Web Banking,Password Only,0,1,0,FALSE
1005627,23409.44,5,12.6,71,0.13,2629,13,3,133638.64,44,10571,72,47.3,Mobile App,Biometric,1,0,1,FALSE
1005628,7845.31,7,80.4,27,0.43,3228,14,1,211062.89,9,3642,55,0,Web Banking,OTP,0,1,0,FALSE
1005629,5469.82,5,83.4,61,0.32,1474,10,5,39249.32,41,2264,85,31.4,Web Banking,OTP,0,1,0,FALSE
1005630,14949.55,6,36,80,0.05,2455,17,23,413993.23,54,1380,99,71.9,Web Banking,Password Only,0,0,0,FALSE
1005631,15188.54,12,10,50,0.32,291,11,17,164213.02,64,13825,26,48.4,POS Terminal,OTP,0,1,0,FALSE
1005632,5506.01,4,49.5,49,0.86,4723,5,19,455829.31,80,1876,86,23,Mobile App,Biometric,1,1,1,TRUE
1005633,9593.76,11,51.6,33,0.47,2695,19,20,351412.63,75,6509,108,54.8,Mobile App,OTP,1,0,1,FALSE
1005634,20028.21,1,15.5,46,0.21,3233,11,19,459343.81,70,12614,53,85.5,ATM,Biometric,1,1,1,FALSE
1005635,15409,5,5.9,72,0.52,4360,21,20,297751.5,13,9797,107,1.5,Web Banking,OTP,1,1,0,FALSE
1005636,16482.29,12,19.4,56,0.51,1448,23,3,286590.96,62,3777,63,64.7,Mobile App,OTP,0,1,0,FALSE
1005637,19602.32,5,13.4,40,0.58,1418,13,8,335693.62,39,13246,84,25.2,ATM,Biometric,1,0,0,FALSE
1005638,2084.49,8,0,65,0.33,2284,1,23,425938.23,7,49,83,6.3,Mobile App,Biometric,1,0,1,FALSE
1005639,21853.69,10,72.2,29,0.39,4077,22,14,238277.29,63,8607,17,42.5,Mobile App,OTP,1,1,1,FALSE
1005640,10547.3,10,50,35,0.53,1067,5,15,199411.41,69,11996,47,25.6,Mobile App,Password Only,1,1,0,FALSE
1005641,24727.34,12,3,4,0.16,2712,13,5,339607.28,48,4722,60,72.6,Mobile App,Password Only,0,0,1,FALSE
1005642,20558.8,2,40.6,4,0.19,1395,22,14,104973.17,53,4949,18,67.8,Mobile App,Two-Factor Authentication,1,0,1,FALSE
